Country,Position,Track Name,Artist,Streams,URL
us,73,Whiskey Glasses,Morgan Wallen,310819,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
us,74,Lose Somebody,Kygo,309556,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
us,75,SAD!,XXXTENTACION,308733,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
us,76,Snow On Tha Bluff,J. Cole,308282,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
us,77,That Way - Bonus Track,Lil Uzi Vert,307947,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
us,78,P2,Lil Uzi Vert,306300,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
us,79,MIDDLE CHILD,J. Cole,303667,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
us,80,Are You Bored Yet? (feat. Clairo),Wallows,303289,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
us,81,If the World Was Ending - feat. Julia Michaels,JP Saxe,301404,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
us,82,Savage,Megan Thee Stallion,300089,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
us,83,Go Crazy,Chris Brown,298985,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
us,84,Magic In The Hamptons (feat. Lil Yachty),Social House,298964,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
us,85,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,296591,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
us,86,PTSD,G Herbo,294180,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
us,87,Yo Perreo Sola,Bad Bunny,293721,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
us,88,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,293502,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
us,89,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,293227,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
us,90,Breaking Me,Topic,292186,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
us,91,SLOW DANCING IN THE DARK,Joji,291619,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
us,92,Drip Too Hard (Lil Baby & Gunna),Lil Baby,290828,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
us,93,Turks (with Gunna & ft. Travis Scott),NAV,289046,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
us,94,OUT WEST (feat. Young Thug),JACKBOYS,288743,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
us,95,Ransom,Lil Tecca,287765,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
us,96,Money In The Grave (Drake ft. Rick Ross),Drake,287476,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
us,97,Solitaires (feat. Travis Scott),Future,286892,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
