Country,Position,Track Name,Artist,Streams,URL
south africa,21,WHATS POPPIN,Jack Harlow,5128,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
south africa,22,You're the One,Elaine,5103,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
south africa,23,Savage Remix (feat. Beyoncé),Megan Thee Stallion,5064,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
south africa,24,Stuck with U (with Justin Bieber),Ariana Grande,5059,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
south africa,25,Memories,Maroon 5,4958,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
south africa,26,Beautiful People (feat. Khalid),Ed Sheeran,4922,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
south africa,27,Breaking Me,Topic,4863,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
south africa,28,Rain On Me (with Ariana Grande),Lady Gaga,4663,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
south africa,29,everything i wanted,Billie Eilish,4423,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
south africa,30,Be Kind (with Halsey),Marshmello,4406,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
south africa,31,HIGHEST IN THE ROOM,Travis Scott,4397,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
south africa,32,Sunday Best,Surfaces,4295,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
south africa,33,Before You Go,Lewis Capaldi,4133,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
south africa,34,Eazy,Nasty C,4069,https://open.spotify.com/track/2WxL4qrdtQFs7RJ9hEbyW1
south africa,35,GOOBA,6ix9ine,4041,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
south africa,36,ily (i love you baby) (feat. Emilee),Surf Mesa,4024,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
south africa,37,Break My Heart,Dua Lipa,4007,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
south africa,38,ROXANNE,Arizona Zervas,3891,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
south africa,39,After Party,Don Toliver,3882,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
south africa,40,goosebumps,Travis Scott,3870,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
south africa,41,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3865,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
south africa,42,Snow On Tha Bluff,J. Cole,3737,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
south africa,43,TROLLZ (with Nicki Minaj),6ix9ine,3730,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
south africa,44,SICKO MODE,Travis Scott,3688,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
south africa,45,Righteous,Juice WRLD,3640,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
south africa,46,Señorita,Shawn Mendes,3639,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
south africa,47,Lose Somebody,Kygo,3574,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
south africa,48,I Don't Care (with Justin Bieber),Ed Sheeran,3567,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
south africa,49,Ballin' (with Roddy Ricch),Mustard,3509,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
south africa,50,Lucid Dreams,Juice WRLD,3504,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
south africa,51,Godzilla (feat. Juice WRLD),Eminem,3500,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
south africa,52,BELIEVE IT,PARTYNEXTDOOR,3496,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
south africa,53,hot girl bummer,blackbear,3406,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
south africa,54,Youngblood,5 Seconds of Summer,3329,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
south africa,55,If the World Was Ending - feat. Julia Michaels,JP Saxe,3312,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
south africa,56,lovely (with Khalid),Billie Eilish,3281,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
south africa,57,In Your Eyes,The Weeknd,3281,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
south africa,58,BLACK PARADE,Beyoncé,3186,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
south africa,59,Risky,Elaine,3172,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
south africa,60,Dior,Pop Smoke,3163,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
