Country,Position,Track Name,Artist,Streams,URL
switzerland,163,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,6147,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
switzerland,164,Du bist mein,Zuna,6112,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
switzerland,165,All Around The World (La La La),R3HAB,6076,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
switzerland,166,Beautiful People (feat. Khalid),Ed Sheeran,6069,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
switzerland,167,Tilidin,Capital Bra,6021,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
switzerland,168,Maison,Luciano,5988,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO
switzerland,169,Loca,Kidda,5985,https://open.spotify.com/track/0GOqQ2k5FYhCemkWFNfvU3
switzerland,170,Be Alright,Dean Lewis,5909,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
switzerland,171,Astronomia,Vicetone,5909,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
switzerland,172,Takeaway,The Chainsmokers,5886,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
switzerland,173,Mediterranea,Irama,5876,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
switzerland,174,500 PS,Bonez MC,5868,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
switzerland,175,Ich würd' lügen,KAYEF,5853,https://open.spotify.com/track/5B9CtjeguIO9LeOk8Xs1J3
switzerland,176,Rescue Me,OneRepublic,5839,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
switzerland,177,Go Crazy,Chris Brown,5831,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
switzerland,178,Late Night,Luciano,5807,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
switzerland,179,Beautiful Madness,Michael Patrick Kelly,5793,https://open.spotify.com/track/4tfLFDGypUWad5AT6772If
switzerland,180,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,5761,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1
switzerland,181,Con Calma,Daddy Yankee,5736,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
switzerland,182,VACATION,Tyga,5721,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK
switzerland,183,Yo Perreo Sola,Bad Bunny,5709,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
switzerland,184,BUTTERFLY EFFECT,Travis Scott,5705,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
switzerland,185,Criminel (feat. Niska),Bramsito,5702,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
switzerland,186,SOS,Xen,5689,https://open.spotify.com/track/5MsLQsqnz10guYF61JxK1Q
switzerland,187,Mais je t'aime,Grand Corps Malade,5680,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
switzerland,188,Always Remember Us This Way,Lady Gaga,5674,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
switzerland,189,China,Anuel AA,5577,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
switzerland,190,Let Me Down Slowly,Alec Benjamin,5569,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
switzerland,191,Post Malone (feat. RANI),Sam Feldt,5553,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
switzerland,192,What A Man Gotta Do,Jonas Brothers,5547,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
switzerland,193,HOES UP G'S DOWN,SHIRIN DAVID,5531,https://open.spotify.com/track/01I9AEz658sQnQzCL3K3QG
switzerland,194,Scarface (feat. Capo & Rick Ross),Farid Bang,5520,https://open.spotify.com/track/4Qy2Eo9URGWbV4VzwBTdxU
switzerland,195,Sousou,Jul,5513,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
switzerland,196,Africa,TOTO,5498,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
switzerland,197,Fuego Del Calor (feat. Ozuna & Tyga),Scott Storch,5441,https://open.spotify.com/track/2ZSHH750nQpUVHjoe3iu2U
switzerland,198,3 Nights,Dominic Fike,5411,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
switzerland,199,Make It Rain,Pop Smoke,5400,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
switzerland,200,6.3,Naps,5385,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
